archive,archive_sha256,archive_bytes,scan_status,license_entry_count,license_entries,license_snippets,all_entry_count,error_tail
imports/raw/more_assets_to_ingest/cat-pixel-mega-pack-materials-116d3cf56e03/CatMaterialsDEMO/CatMaterialsDEMO.zip,db7453b01ac4df225b6c945f0b049054ecf7a0cabea5947b7290d2ab845c45aa,11734,no_license_entry_found,0,,,23,
imports/raw/more_assets_to_ingest/lucifer-rpg-ui-c4cddb70ad02/Foozle_UI_0002_Lucifer_RPG_UI_Pixel_Art/Panels/Panels.rar,2b1aafc914a5b119f8c91045cf3978eaa47104f1c54bf88d39e5690fdf74056b,5347,no_license_entry_found,0,,,9,
imports/raw/more_assets_to_ingest/pointy-hat-mage-a69279af08c0/Foozle_2DC0004_Pointy_Hat_Mage/Attack animation/Attack animation - without flame.zip,6f9af53ecbc494eecc9223f754ddc1e18cd1504439215af2412d45bd51c70df2,9440,no_license_entry_found,0,,,9,
imports/raw/more_assets_to_ingest/pointy-hat-mage-a69279af08c0/Foozle_2DC0004_Pointy_Hat_Mage/Climb animation/Climb animation.zip,ac081806aa7df3e8267eacfb5abd414a4a3facd232bab7b0c3933eae755029f7,2095,no_license_entry_found,0,,,4,
imports/raw/more_assets_to_ingest/pointy-hat-mage-a69279af08c0/Foozle_2DC0004_Pointy_Hat_Mage/Death animation/Death animation.zip,fa8ace8fd63bd53ee34a9128808a9d0612060ac8b5ca2591cd14a4be96729f12,6731,no_license_entry_found,0,,,12,
imports/raw/more_assets_to_ingest/pointy-hat-mage-a69279af08c0/Foozle_2DC0004_Pointy_Hat_Mage/Extra attack animation/Extra attack animation.zip,f263790000627f08a8b137943be3d396c5946fa6345a6cb5eb78effbb821a6de,5419,no_license_entry_found,0,,,6,
imports/raw/more_assets_to_ingest/pointy-hat-mage-a69279af08c0/Foozle_2DC0004_Pointy_Hat_Mage/High Jump animation/High jump animation.zip,c960e5b64571ae0c828c60396108b23f728092b381387bcd2664054d218c97cd,11157,no_license_entry_found,0,,,13,
imports/raw/more_assets_to_ingest/pointy-hat-mage-a69279af08c0/Foozle_2DC0004_Pointy_Hat_Mage/Hurt animation/Hurt animation.zip,db19d556c6f96ab5f3af3811dd765268d169ce68a6b15503cf1c86918bb2bc70,3660,no_license_entry_found,0,,,6,
imports/raw/more_assets_to_ingest/pointy-hat-mage-a69279af08c0/Foozle_2DC0004_Pointy_Hat_Mage/Idle animation/Idle animation.zip,9c2fd25d39b89da294d87ee176755903324cf627ea36c5fa89c2491efbc61725,7253,no_license_entry_found,0,,,9,
imports/raw/more_assets_to_ingest/pointy-hat-mage-a69279af08c0/Foozle_2DC0004_Pointy_Hat_Mage/Jump animation/Jump animation.zip,66d3e66665b8653c622e0b40e1623984ebe4fb40d33eae39ef41ff9a3a411904,6460,no_license_entry_found,0,,,8,
imports/raw/more_assets_to_ingest/pointy-hat-mage-a69279af08c0/Foozle_2DC0004_Pointy_Hat_Mage/Push animation/Push animation.zip,a8d532bbd6b7e9ae82cb16861d05b130088973934c6979f98a8b2985baa91579,7128,no_license_entry_found,0,,,9,
imports/raw/more_assets_to_ingest/pointy-hat-mage-a69279af08c0/Foozle_2DC0004_Pointy_Hat_Mage/Run and attack animation/Run and attack animation.zip,be4ddf27ec8592dbc4ed218020861b13c8222052c9c0341063e67ca5884f34d1,15495,no_license_entry_found,0,,,17,
imports/raw/more_assets_to_ingest/pointy-hat-mage-a69279af08c0/Foozle_2DC0004_Pointy_Hat_Mage/Run animation/Run animation.zip,acd6d5134739d549e8ae2315f68d429efd1e8332adcedc93c5b0f2990a8b9040,7412,no_license_entry_found,0,,,9,
imports/raw/more_assets_to_ingest/pointy-hat-mage-a69279af08c0/Foozle_2DC0004_Pointy_Hat_Mage/Walk and attack animation/Walk and attack.zip,2c952f7b02340dd004b051ce5a91ef2e97d497a369519bad58ed401a9b25d7ea,19227,no_license_entry_found,0,,,21,
imports/raw/more_assets_to_ingest/pointy-hat-mage-a69279af08c0/Foozle_2DC0004_Pointy_Hat_Mage/Walk animation/Walk animation.zip,62c4f546b1f4cdf24996ded2fedb2efe5e921e9a477765ba6b233fd158a20210,8983,no_license_entry_found,0,,,11,
imports/raw/more_assets_to_ingest/super-retro-world-interior-pack-week42-d44d3f002d48/unity/tile_palette.unitypackage,6cf3f299500cb6d21872b722ba0e4a0a6caf761f3dce2e1a57f5e0f7e0de5444,279699,no_license_entry_found,0,,,2,
imports/raw/more_assets_to_ingest/trap-and-weapon-c0c5bfe3897b/Trap and Weapon/Rocket Bullet.zip,b3c90bb356b27599265a2807756184d4b83bf9d7d340e9c906d5183f32f2a491,129812,no_license_entry_found,0,,,164,
more assets to ingest/Ancient Greek Mythology/1. Marble floor tiles.zip,71b5c65e13fb402271e025f2c16abb3ea3a2d6838ac9557c37f6829f4b521aa2,2256420,no_license_entry_found,0,,,2,
more assets to ingest/Ancient Greek Mythology/10. Altars and offering.zip,9d7470aea84e7ceb0e5cf59308e5f3ae9cc58299f924233be8d492913c1be260,1801308,no_license_entry_found,0,,,2,
more assets to ingest/Ancient Greek Mythology/11. Amphoras and pottery.zip,541c10859454ae46342f4e06584525a818496e322dbc638b83ab659676ece94a,1694031,no_license_entry_found,0,,,2,
more assets to ingest/Ancient Greek Mythology/12. Market props and crates.zip,a6e3414e0dabe3dde3bee00e9ba12f4e43d7856cbd8f7ca1fef8b60eae474504,1984732,no_license_entry_found,0,,,2,
more assets to ingest/Ancient Greek Mythology/13. Furniture and seating.zip,b996158e8159541a0a33a619f6de08a618a981243a4bc02c3fd571429e28dd28,1684162,no_license_entry_found,0,,,2,
more assets to ingest/Ancient Greek Mythology/14. Banners and flags.zip,14823dbf470cf895aeac79e9ea96f428c0161319aa3b874f5fd1b847e19f7787,1780293,no_license_entry_found,0,,,2,
more assets to ingest/Ancient Greek Mythology/15. Mythological Symbols.zip,e6a7c4985c99697f44d43524407edb6632643b1edd412810a1aaa2283a636855,1399904,no_license_entry_found,0,,,2,
more assets to ingest/Ancient Greek Mythology/16. Weapons and shields.zip,50344499e75aa3a725e2a018553177c931cd4a4e16d46db55c649017c75eb017,1361918,no_license_entry_found,0,,,2,
more assets to ingest/Ancient Greek Mythology/17. Ruins and debris.zip,9c698abd9f3804bb7ea848f7b131f196ce8a0f28af9ce222d5440959eecd0dfa,1898566,no_license_entry_found,0,,,2,
more assets to ingest/Ancient Greek Mythology/18. Nature and plants.zip,47c3e05a825355c972bad5d257cf8e2c6a76d3cf9d9c5a9d5cc220dd0bebf69c,2073236,no_license_entry_found,0,,,2,
more assets to ingest/Ancient Greek Mythology/19. Torches and braziers.zip,cb861cc90d004e5e758ab6a53d9f648cab11fc075cb26ac0d678287480d765e8,1267249,no_license_entry_found,0,,,2,
more assets to ingest/Ancient Greek Mythology/2. Temple wall tiles.zip,ba125f3044b542ac6f94af2f1a0a81ed425fc287a56235a04688310edd04637a,1999785,no_license_entry_found,0,,,2,
more assets to ingest/Ancient Greek Mythology/20. Divine magical tiles.zip,0d96c4dbb68e15d3fdc8043854c9a0210f5476b378903d1ab46b7616f8560876,1566158,no_license_entry_found,0,,,2,
more assets to ingest/Ancient Greek Mythology/3. Pillars and columns.zip,692538968ec29b8f4a3413463863cee91036c2a3b94876eb2b7a4bd6d34921e8,1907185,no_license_entry_found,0,,,2,
more assets to ingest/Ancient Greek Mythology/4. temple doors and gates.zip,7c960c3f9f4ef8e5bca170e1c061d80106a1b33ca59c0f41f4eb5125e960a9f0,2063435,no_license_entry_found,0,,,2,
more assets to ingest/Ancient Greek Mythology/5. stairs and elevation tiles.zip,8ec1208b031037d09d7a3ee02a5050a67b67240208a1261300b41e6304041f2f,2024708,no_license_entry_found,0,,,2,
more assets to ingest/Ancient Greek Mythology/6. Stone paths and roads.zip,1ae65ba3d7536e8ac42c7a0094e00e3018d7f8c54a6dd6be2416723565ed8158,2660171,no_license_entry_found,0,,,2,
more assets to ingest/Ancient Greek Mythology/7. Water fountains and pools.zip,a410744aad9560c676543de6a362e44427d25f01145a35f449adfb32194d7c7f,2183528,no_license_entry_found,0,,,2,
more assets to ingest/Ancient Greek Mythology/8. Olive trees and sacred trees.zip,b2326c26ea6c359411fc1ff4bf524959a5a369f8c0072c2d1150f631b861c2b1,2448749,no_license_entry_found,0,,,2,
more assets to ingest/Ancient Greek Mythology/9. Statues and sculptures.zip,d2492495f41da9a4777f7963ca454fcd80b05c81f58e73fa371af5e2a5231701,1830346,no_license_entry_found,0,,,2,
more assets to ingest/BDragon/1050 RPG Effects 64x64/RPG Effect All Free.zip,e5df337cf19139949510a40ff5a50d55dfbfd523ff5730e1ee76c5cc23447e8f,66109582,no_license_entry_found,0,,,274,
more assets to ingest/BDragon/200 Pixel Shader Explos and Power/64x64 Explo and Power Free.zip,c269ced7094cb60ec1f742abedec9b6080d18b2154bc0a1d1408616972cf3b17,20254046,no_license_entry_found,0,,,53,
more assets to ingest/BDragon/250 Pixel Shader Slash/48x48 Shader Slash Free.zip,0a3af61216f853d6a024f3099baea928eb2058d0420ef2004f1e8b68157fbbd6,12320091,no_license_entry_found,0,,,66,
more assets to ingest/BDragon/500 Pixel Bullet 24x24/500 Bullet 24x24 Free.zip,f00d92cd6bd0f2686367bf5caf51bbfd5d1c49adffed11724cd970d9a25843da,9255446,no_license_entry_found,0,,,42,
more assets to ingest/BDragon/500 Pixel Shader Cylinder Effect/Shader Cylinder 64x96 All Free.zip,b444f61fcd48a05765782ad459782c8c9f7debea82a06b2657b45ce17d77a2b4,32830785,no_license_entry_found,0,,,67,
more assets to ingest/BDragon/72 Cute Pixel Character/72 Character Free.zip,74b75dec4ddbef955c801a0d77843cbb9c852c7d19c2dcaa68fc5273276ec0b5,3455907,no_license_entry_found,0,,,38,
more assets to ingest/BDragon/Basic Pixel Health bar and Scroll bar/Pixel UI pack 3.rar,3266207a96af9bdf1c32d3f8916dbe2889dfa182aceba914df9a88700487cd4d,75881,no_license_entry_found,0,,,10,
more assets to ingest/BDragon/Basic Pixel Health bar and Scroll bar/Pixel UI pack 3.zip,a240f85902c22f41e020057d0aa3146c377895244cf51a08af2f3c855bbba1a9,76646,no_license_entry_found,0,,,10,
more assets to ingest/BDragon/Car and Tank All/Car and Tank Part All.zip,a8cfc3e788ac3e07f5920dfbbf0511601f93ac5ffdc033a08a1c7f3fe99d011a,616631,no_license_entry_found,0,,,201,
more assets to ingest/BDragon/Custom Border and Panels Menu All Part/Custom Border and Panels Menu All Part.rar,34b7570151bb5854f976fa63a956fdcf9a1da428cf8cae79ace26dadeb3342ef,4343745,no_license_entry_found,0,,,36,
more assets to ingest/BDragon/Effect and FX Pixel All Free/Effect and FX Pixel All Free.zip,bb00acab48b91bbfa09ab0cbdb68919b21a729d9d69aa11524a91efe8b23dfda,28399379,no_license_entry_found,0,,,197,
more assets to ingest/BDragon/Environment Decor All/Environment Decor All.zip,eee509a21e3f14486e3dfecb3d576525510d8a006cfe892e9514518b3f68fe35,480405,no_license_entry_found,0,,,61,
more assets to ingest/BDragon/Free Effect and Bullet 16x16/Effect and Bullet 16x16.zip,29a4d863c0aaf816b99bd000a802c0342db110eb46d046ce1f3f47d253e2f989,143010,no_license_entry_found,0,,,5,
more assets to ingest/BDragon/Free Effect Bullet Impact Explosion 32x32/Free  Effect Bullet Impact Explosion 32x32 V1.rar,e6a15a0d34a06261fb6f14694ffb23f138a0b35746042fcfd48a5a85a67075e4,1189693,no_license_entry_found,0,,,11,
more assets to ingest/BDragon/Free Smoke Fx Pixel 2/Free Smoke Fx Pixel 2.zip,7cd04ae6dc71f98cd5cb8849406c65bdfe0eb6ad8611e4c6166ba56e2ddd4201,608491,no_license_entry_found,0,,,9,
more assets to ingest/BDragon/Free Trap Platformer/Trap.rar,e6da1fdf15a06423b19200ec1d06dcdd75ee8c541883bf7cd014f09e4ed73bcb,574697,no_license_entry_found,0,,,45,
more assets to ingest/BDragon/Magic Shader Part 5/Magic Shader Part 5.zip,f6072eee5dcd5ecf3f8f1f388767324a05cd84d41c9ebb59d3fa7b8233c99776,13033646,no_license_entry_found,0,,,6,
more assets to ingest/BDragon/Medal Icon All/Medal Icon All.zip,87736d39a2d4bc17087581fd2ffebb50ca9ea5baa220a3722d85d98f48e9099d,539144,no_license_entry_found,0,,,81,
more assets to ingest/BDragon/Pixel Adventure Character 16x16/Adventure Character 16x16.rar,5de188278627a1edb95396b09cd2f2166eef73fafc9c74dd92a9577d92567394,272636,no_license_entry_found,0,,,22,
more assets to ingest/BDragon/Pixel Avatar Frame All/Pixel Avatar Frame All.zip,268d1c795b91f4f21be674cc856a8f7401fd75f50533b3ec51d42f3f5451bd22,545757,no_license_entry_found,0,,,101,
more assets to ingest/BDragon/Pixel Gate All/Pixel Gate All.zip,2dd2925080a7916515bea3b208f268c109fc08a020195fb3dd898de3f035a4dc,921589,no_license_entry_found,0,,,101,
more assets to ingest/BDragon/Pixel Holy Spell Effect 32x32 Pack 3/Pixel Holy Spell Effect 32x32 Pack 3.rar,9a2962a4d6439d1387a7e4a3dd05cd207c10a297016d27d7c2556e0772da5235,72773,no_license_entry_found,0,,,3,
more assets to ingest/BDragon/Pixel Tree All/Pixel Tree All.zip,6a9f77ccfbc9eeda2cf00b1b9d60d4a4cc05e500cff6527a918d7ce2a9963bcb,401916,no_license_entry_found,0,,,61,
more assets to ingest/BDragon/Pixel UI Icon All/Pixel UI Icon All.zip,0110ed1866967b5d7c6f7a8692ccbd1bad8aa3ade1175aab84cd4a3f7bc5d43a,387814,no_license_entry_found,0,,,101,
more assets to ingest/BDragon/Platform Asset All/Platformer Asset All.zip,dd9899062868f58abf17f6f41c1e3ef97ae31d42ed04f9bb68c087304f1fd2a4,31495700,no_license_entry_found,0,,,11,
more assets to ingest/BDragon/Platformer Monster Park1/Pixel_Enemy_Platformer.rar,919122b8b9eac63baf103c5eafcf23d04d1e8b7b541bb8fa811a621bd4b47206,66019,no_license_entry_found,0,,,19,
more assets to ingest/BDragon/Platformer Trap and Weapon/Trap and Weapon.zip,c0c5bfe3897b1fcc8f083675bec30484d92e5a5fa42f36937e57006b3cb89c4c,382031,no_license_entry_found,0,,,65,
more assets to ingest/BDragon/Retro Impact Effect Pack All/Retro Impact Effect Pack ALL.rar,2c0bb95415b8140576e98649a61880b12f79679683d9305aaa66f3bf0245d549,5803331,no_license_entry_found,0,,,61,
"more assets to ingest/BDragon/Retro Pixel Ribbons, Banners and Frames 2/Retro Pixel Ribbons, Banners and Frames 2.rar",4e1baaceda183e70d24f93f60acac1ba4ab2b1a041136a781347faf0587d2ca0,839451,no_license_entry_found,0,,,20,
more assets to ingest/BDragon/RPG Armor All/Armorr All.zip,56b78f4c5128b85aab4621fa8f67590fb9e4a46575ec8531d8e861cc62840315,1615305,no_license_entry_found,0,,,221,
more assets to ingest/BDragon/Super Package Retro Pixel Effects 32x32 pack 2/Super Package Retro Pixel Effects 32x32 pack 2 Free.rar,1b098753cbd0050183c2f30f143daeca1eabc25f7abcb620feceb81464911e37,232295,no_license_entry_found,0,,,37,
more assets to ingest/BDragon/Topdown Monsters Part 1/Topdown Monsters Part 1 Free.rar,e2561ffb99f988857cdda75eadd90c1f586dd3a1bf7dc58bca733feadce01153,2406858,no_license_entry_found,0,,,14,
more assets to ingest/BDragon/Treasure Mirror All/Treasure Mirror All.zip,ac156882c17d8f24c9b7e642370bbb993c804d873605c2fcda56688143fe189e,360000,no_license_entry_found,0,,,81,
more assets to ingest/Bots and Bolts 2D robot/Bots and Bolts robot.zip,0b4b52d5174af06bc757f5cd9806cfed63e0ccbd403a0f366f96c2ad8148a8b5,636317,license_evidence_found,1,Character\Free asset license.txt,"Character\Free asset license.txt: This asset pack was made by ArtManOil, and is part of their Bots and Bolts asset pack collection on itch.io. This asset pack can be used in any commercial or non commercial project, and you may modify the assets as you wish, but this asset pack can not be resold or redistributed. (Even if modified.) Credit is NOT nessecary, but would be appreciated. Credit: https://art-man-oil.itch.io/",351,
"more assets to ingest/Cozy Cafe/Coffe machines, brewing tools, mugs and drink props.zip",177b7fb8796b368cc699db6027495d7c383f6344dd40e2468c3023554c1c04b3,1318110,no_license_entry_found,0,,,2,
"more assets to ingest/Cozy Cafe/Counters, bar pieces and service stations.zip",fc509444e309998b4fd2d64e564f1f880e85754f1c85c1ab721bd5bb8a40987a,1604652,no_license_entry_found,0,,,2,
"more assets to ingest/Cozy Cafe/Exterior Cafe Props (awnings, windows, potted plants and more).zip",16041d8300cd97a19c327f6b753912457d277f43ee370505bb6ae358d05c8a19,1492945,no_license_entry_found,0,,,2,
"more assets to ingest/Cozy Cafe/Floor, walls.zip",295bf6b6d8ba20d33c17fbf969a8c42675d93cbbb2f07fe57a123811a0623235,1552884,no_license_entry_found,0,,,2,
more assets to ingest/Cozy Cafe/Masive Update 2.0 (+1000 assets).zip,80d3c2d7191dce89fe3a1506de3e468aeb38cec8799decd4dbfff72f5cd9653a,35225814,no_license_entry_found,0,,,21,
"more assets to ingest/Cozy Cafe/Pastries, desserts, plates and cafe food.zip",830473b533f34ad9deee280b8ae06a96a6807074896d1508434f4028282197af,1544099,no_license_entry_found,0,,,2,
more assets to ingest/Cozy Cafe/Patch 1.zip,716309ce98413134f33a70f67cbeb1b97211b99d693d008952f967daea26af62,4053063,no_license_entry_found,0,,,5,
"more assets to ingest/Cozy Cafe/Plants, decor, jars, boxes and small interior props.zip",ee0d745d711721a65cbb999f5aa2377d1f45e7c93f4242160b96ec58d6503981,1289518,no_license_entry_found,0,,,2,
"more assets to ingest/Cozy Cafe/Signage, menus and cafe accessories.zip",4f8a13220fed4ac99785ad52f46e5e3f32e079846782e9032be2a26cc1fd6b3a,1339580,no_license_entry_found,0,,,2,
"more assets to ingest/Cozy Cafe/Tables, chairs and sitting.zip",790da58f43a79cee63a87977c6f7b699ab124404c21e15a0300bd5a40b3ac41f,1239403,no_license_entry_found,0,,,2,
more assets to ingest/Cozy Spring/1. Grass tiles.zip,6b1013749468785dcd1e344ef195dbb8e2e09c4858b63d50c5f30e226506eda7,2165428,no_license_entry_found,0,,,2,
more assets to ingest/Cozy Spring/10. Petals and ground details.zip,7e3892394ad8b2e87cd9b2c08d52bd538fbebafac8c777867a122d768c13e2cf,1238233,no_license_entry_found,0,,,2,
more assets to ingest/Cozy Spring/11. Fences and gates.zip,ecccbe7f98f26fd25f05e8a99750acc071a758e16416bd2241cc92f74ca176f8,1960981,no_license_entry_found,0,,,2,
more assets to ingest/Cozy Spring/12. Bridges and boardwalks.zip,e13de7b9eefb15fc9e65f165d3d78aedcf716b42a4ff9ee57e7918825dee4fdc,2031467,no_license_entry_found,0,,,2,
more assets to ingest/Cozy Spring/13. Garden beds.zip,c6b7e8cc5134214ac8613502bd4dedc095b778d51e036324437581888c56b189,2111271,no_license_entry_found,0,,,2,
more assets to ingest/Cozy Spring/14. Garden furniture.zip,cddb11c571317288f5f0ccc917ed15282ec326fd1ebb87cac86a4815d3b0ef26,1590356,no_license_entry_found,0,,,2,
more assets to ingest/Cozy Spring/15. Benches and seating.zip,977f11b0b80bfdf2a0e4a3f17777649784d388e66ba64cf37d102dde796ab166,1584354,no_license_entry_found,0,,,2,
more assets to ingest/Cozy Spring/16. Lamps and lights.zip,219afbfe16caa9cea462880f9a62edce29ad2aa648854eac063117bde4a86e01,1031034,no_license_entry_found,0,,,2,
more assets to ingest/Cozy Spring/17. Mailboxes and birdhouses.zip,4f5350d29ef0909f5541d192b3e17c821dd2feff8082e3ed7001d25455dfbf1f,1375798,no_license_entry_found,0,,,2,
more assets to ingest/Cozy Spring/18. Pots and planters.zip,c8f865e0ae281678735e30f967edeafd92733bc06c5a37575ef4b0c279e03341,1781811,no_license_entry_found,0,,,2,
more assets to ingest/Cozy Spring/19. Decor and homey items.zip,23eb95e281d69d40ee711f763fc5f8f4a9339fe607b7731c0efceb3d65308b70,1641621,no_license_entry_found,0,,,2,
more assets to ingest/Cozy Spring/2. Soil and dirt tiles.zip,0076387e9b48efd034c7e3f5d820141b4e5e1482dc83fd0e43f0fb2a56e6e7ef,2220052,no_license_entry_found,0,,,2,
more assets to ingest/Cozy Spring/20. Extra cozy details.zip,452bb1db9bc65a8beb16d445ad32d162cbe7f550bd0bc579346dd1e4496dda56,1846033,no_license_entry_found,0,,,2,
more assets to ingest/Cozy Spring/3. Stone paths.zip,7b47b2cef531d28278138d684e02ee34eadc15a2f7839ca461b6e4003152be2a,2443926,no_license_entry_found,0,,,2,
more assets to ingest/Cozy Spring/4. Flower paths.zip,ccd420aadae7dcc6a143d98108a321d9e8f7d47a0674f5ef7c8f0d55cc874c5a,2289765,no_license_entry_found,0,,,2,
more assets to ingest/Cozy Spring/5. Water and ponds.zip,d74a6e6ca38896722b48a365830f8e1e93bcdc56206b7cb96f4c8aa67cf25668,2228793,no_license_entry_found,0,,,2,
more assets to ingest/Cozy Spring/6. Cherry blossom trees.zip,1e3e03e36c517b0541adb786eabe6141478259b265728bc2d5da482016c75dc7,2126661,no_license_entry_found,0,,,2,
more assets to ingest/Cozy Spring/7. Bushes and shrubs.zip,498f308774ba89b674a2a746a6b609e37fd5ee7c973b5604f5a0e5826645f0d2,2118680,no_license_entry_found,0,,,2,
more assets to ingest/Cozy Spring/8. Trees (spring).zip,26e6cfe56d306c15d823082847e57c66d55a14e3ee7f77ace291021ebf6135b3,2227136,no_license_entry_found,0,,,2,
more assets to ingest/Cozy Spring/9. Flowers and plants.zip,db6bd30a986a074a73f63462d8192f6fa503a7b34ae87151586763aa81fa44ed,1757662,no_license_entry_found,0,,,2,
more assets to ingest/Crimson Gothic Castle/Cimson Gothic Castle 2.zip,87d1ce2bc24cd2499202e4b38da5bba2b284f9050c00577eeed90c49089cc7f0,14676433,no_license_entry_found,0,,,7,
more assets to ingest/Crimson Gothic Castle/Crimson Gothic Castle 3.zip,114e62ba006032d0929540709383cf807faa02c8da112f2a13e82690f957fe1f,18486199,no_license_entry_found,0,,,7,
more assets to ingest/Crimson Gothic Castle/Crimson Gothic Castle 4.zip,a2d6a05605a8069db10b451403a32747ed6e90fa41353c7e96bf460ab467678a,17282772,no_license_entry_found,0,,,7,
more assets to ingest/Crimson Gothic Castle/Crimson Gothic Castle 5.zip,d711242371fb26b2dedafc2e149d06fb111a0a54dd213baf8df8cfc9df1b88a3,18123555,no_license_entry_found,0,,,7,
more assets to ingest/Crimson Gothic Castle/Crimson Gothic Castle.zip,ad30a78c75fae0a00668eb141f3cea3ecd2830f59bc6b7cd62d8cb6a064cad02,4115101,no_license_entry_found,0,,,5,
more assets to ingest/Cyberpunk/Banners and posters.zip,530ce14fa47822aa0db5e1ced32c619d6ed26ea1d146c7e38d03897395aaec1b,2387726,no_license_entry_found,0,,,2,
"more assets to ingest/Cyberpunk/Cargo, crates and containers.zip",64adb941962a2c71f30c3b7c7c6fac6d38b2bb12f71a94e15904d81ee5c4f711,2080235,no_license_entry_found,0,,,2,
more assets to ingest/Cyberpunk/Doors and arches.zip,36029f617ac3dcff9b941168b8e504d1631b21183360038d06b1d65c814ffe47,1774142,no_license_entry_found,0,,,2,
more assets to ingest/Cyberpunk/Floor tiles (1).zip,f6d206affa6210eb2c3432fecba93bebe3fce538511188da0d8f6d69c658bad1,1676551,no_license_entry_found,0,,,2,
more assets to ingest/Cyberpunk/Furtniure and fixtures.zip,428289fbb8e98914e34187a21b915ee7707af8a6a88456158f69ba9be53f8ffb,1559279,no_license_entry_found,0,,,2,
more assets to ingest/Cyberpunk/Interior rooms.zip,6a30539492a25e1f176dd9bb38be74b824cd933a1f8af51b08199642d24443b7,2758441,no_license_entry_found,0,,,2,
"more assets to ingest/Cyberpunk/Jars, bottles and items.zip",e1e6b1bde66376d865e3ac989d2b67222a39e09709af6d12949c7049cd6c24e5,1335478,no_license_entry_found,0,,,2,
more assets to ingest/Cyberpunk/Lightning and fx.zip,4a1b180078453916e80c740efd71001c79973e101e75ace689044f9517d4a5d4,956273,no_license_entry_found,0,,,2,
more assets to ingest/Cyberpunk/Machines and tech.zip,779a46f3627eaa777809c07851206b10e9fd69b5adafd5134a39992849f9fda7,1765051,no_license_entry_found,0,,,2,
more assets to ingest/Cyberpunk/Miscellaneous.zip,5fab74a3b41ba723d9d56b3d36cb5b69079a6974cfba2f22163e8bf2dc9f233d,1961677,no_license_entry_found,0,,,2,
"more assets to ingest/Cyberpunk/Pipes, cables and vents.zip",3e137f4db3bf21f729dc0d30fb51e41e3ccef76dc2c86442368e9ed959b0218f,1652216,no_license_entry_found,0,,,2,
more assets to ingest/Cyberpunk/Plants and greenery.zip,691c047b4af8697e62016c63a69ff8569e563c2a9e40e60434279d923e3d3186,2311806,no_license_entry_found,0,,,2,
more assets to ingest/Cyberpunk/Rooftop and building tops.zip,285823c85365e1e95847170480c405ad85786b5a8e5cbc72809a1cc26b115bfc,2318809,no_license_entry_found,0,,,2,
more assets to ingest/Cyberpunk/Signs and holograms.zip,a9d18e25d9f4fa885b6619770f918efe2687dc21b06fb53aef661b623f77f982,2009790,no_license_entry_found,0,,,2,
more assets to ingest/Cyberpunk/Special effects.zip,82458baf1d4fddb6b7f340628c3a9bf16efd745056293c2ead068947179df05f,2104291,no_license_entry_found,0,,,2,
"more assets to ingest/Cyberpunk/Stairs, ladders and Railings.zip",a5897ee337d98ce40e4c1e978dd8126c05d8432e9cee7acc65382dd621fc375b,1803037,no_license_entry_found,0,,,2,
more assets to ingest/Cyberpunk/Streets props and urban.zip,bdf4390e88850567d1d159a7c304d9406d837f83e31a9055ce48c3e223d37d3e,1631221,no_license_entry_found,0,,,2,
more assets to ingest/Cyberpunk/Vehicles and transports.zip,d4c17ab596b8a41433d28e391f8818bc221cacf8f43adc5dc6cb45d606510c15,1990461,no_license_entry_found,0,,,2,
more assets to ingest/Cyberpunk/Wall and floor details.zip,932fbd8a357160f673f50872d617cc4600287236f028a9de8649d047c02e817a,1081499,no_license_entry_found,0,,,2,
more assets to ingest/Cyberpunk/Wall tiles and edges.zip,28519664b7788e3666bf5e3b6317ffefdf0af4bb38ccb79f9db6072ab1cda089,1435913,no_license_entry_found,0,,,2,
"more assets to ingest/Dungeon/Barrels, crates and sacks.zip",3b97ebee2af8b3c6c9ba66a4ef83a940732844150ae6c640ce5542718266312e,1533685,no_license_entry_found,0,,,2,
more assets to ingest/Dungeon/BLOOD AND GORE.zip,813d8ebf391a9507244d9a762017ff0c42ea1172c7de3d477cd030af4cf0eef8,2240202,no_license_entry_found,0,,,2,
more assets to ingest/Dungeon/doors and arches.zip,a7c65f78457105dfc6fe65da5f6afd8f90f132ce1d55290525c1f12065a0ef38,1917456,no_license_entry_found,0,,,2,
more assets to ingest/Dungeon/Furniture and fixtures.zip,ca0e48a09f8ff1d24f9eadfaa017e374e3a259ead8784a5ffe0b4f326194bfd9,1300177,no_license_entry_found,0,,,2,
"more assets to ingest/Dungeon/Jars, pots and urns.zip",f6c8f93d9ae09716a09e4ab63b36801dac8fd5e736f2dc95901dccb9b80fd204,1437264,no_license_entry_found,0,,,2,
more assets to ingest/Dungeon/lightning fx.zip,8f35f586d12fa36a32d70b036f5685f2a8b8f846771f2db225e65d1e9d62bdbe,816876,no_license_entry_found,0,,,2,
more assets to ingest/Dungeon/Magical and occult.zip,8933175448841749772e18d48c1cdea9c3d356b65f4dc649abd8a38545013f19,1684568,no_license_entry_found,0,,,2,
more assets to ingest/Dungeon/miscellaneous props.zip,f8a7ee7f9cef541c9ba7f260707ee50f080a30d731fb6a9e20a6bf2d748e324e,2570012,no_license_entry_found,0,,,2,
more assets to ingest/Dungeon/Pillars and columns.zip,0086c78b0bdc5498895ba55918d6e3c85c9db59ca1282d8a3ca65f72de1f0551,991154,no_license_entry_found,0,,,2,
more assets to ingest/Dungeon/skeletons and bones.zip,35fdbb9ef507b450de10f78a387792842e87f85029adf8ecafac59be72f0d50a,1256982,no_license_entry_found,0,,,2,
